VendorID,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,RatecodeID,Airport_fee,PULocationID,DOLocationID,payment_type,extra,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
1,6/30/2023 19:57,6/30/2023 22:01,1,1.91,1,0,41,261,Cash,1,2.51,0,1,18.5,2.5
1,6/30/2023 12:05,6/30/2023 13:39,1,0.64,1,0,39,216,Credit Card,0,4.94,0,1,11.55,2.5
1,6/28/2023 22:49,6/28/2023 23:08,1,2.19,1,0,104,218,Credit Card,1,8.99,0,1,24.05,2.5
1,6/29/2023 16:53,6/29/2023 17:56,1,2.23,1,0,220,148,Credit Card,2.5,5.79,0,1,25.1,2.5
1,6/29/2023 20:32,6/29/2023 19:02,1,1.2,1,0,32,136,Credit Card,2.5,3.94,0,1,18.96,2.5
0,6/29/2023 19:02,6/29/2023 17:15,1,1.3,1,0,20,253,Credit Card,5,5.15,0,1,15.25,2.5
1,6/29/2023 16:12,6/29/2023 17:55,1,12.32,1,1.75,120,128,Cash,7.5,3.31,6.55,1,92.8,2.5
0,6/30/2023 11:26,6/30/2023 12:51,1,1.1,1,0,114,216,Cash,2.5,3.15,0,1,15.4,2.5
1,6/30/2023 14:19,6/30/2023 13:53,1,23.84,2,1.75,103,166,Credit Card,0,20.79,6.55,1,98.41,2.5
1,6/29/2023 14:43,6/29/2023 14:16,5,1.27,1,0,148,130,Credit Card,0,8.07,0,1,18.48,2.5
1,6/28/2023 18:04,6/28/2023 19:03,1,1.52,1,0,147,231,Credit Card,2.5,7.81,0,1,23.16,2.5
0,6/28/2023 17:12,6/28/2023 18:32,4,2.1,1,0,97,94,Credit Card,5,4.40,0,1,26.3,2.5
1,6/29/2023 18:33,6/29/2023 19:28,1,0.55,1,0,199,159,Credit Card,2.5,3.29,0,1,14.76,2.5
0,6/30/2023 19:04,6/30/2023 18:47,1,0.9,1,0,141,225,Cash,5,2.25,0,1,13.7,2.5
1,6/30/2023 16:08,6/30/2023 18:07,1,2.16,1,0,87,156,Credit Card,2.5,5.95,0,1,29.04,2.5
1,6/30/2023 22:04,6/30/2023 21:25,1,2.2,1,0,158,139,Credit Card,1,7.96,0,1,21.36,2.5
0,6/30/2023 16:35,6/30/2023 17:42,1,0.9,1,0,67,162,Cash,5,3.78,0,1,13.7,2.5
1,6/30/2023 18:57,6/30/2023 18:45,6,1.79,1,0,202,50,Cash,2.5,4.29,0,1,18.6,2.5
1,6/29/2023 17:58,6/29/2023 18:42,1,18.02,1,1.75,135,16,Credit Card,2.5,16.39,0,1,100.03,0
1,6/30/2023 15:32,6/30/2023 16:45,1,17.79,2,1.75,40,70,Credit Card,0,19.46,6.55,1,98.41,2.5
1,6/29/2023 15:30,6/29/2023 14:21,1,1.54,1,0,131,108,Credit Card,0,3.96,0,1,18.48,2.5
1,6/28/2023 20:19,6/28/2023 20:17,1,1.54,1,0,224,208,Credit Card,2.5,4.69,0,1,22.7,2.5
1,6/29/2023 19:45,6/29/2023 21:09,2,20.72,1,0,192,64,Cash,2.5,4.26,6.55,1,98.65,2.5
1,6/30/2023 12:32,6/30/2023 13:27,2,18.81,2,1.75,200,132,Credit Card,0,11.81,6.55,1,92.3,2.5
1,6/28/2023 20:41,6/28/2023 21:08,1,21.26,2,1.75,227,146,Credit Card,0,11.24,6.55,1,92.3,2.5
1,6/30/2023 15:11,6/30/2023 14:14,1,1.24,1,0,32,158,Cash,0,4.53,0,1,15.4,2.5
0,6/30/2023 17:26,6/30/2023 17:29,1,0.9,1,0,214,7,Credit Card,5,5.46,0,1,18,2.5
1,6/28/2023 20:44,6/28/2023 21:31,1,2.29,1,0,242,70,Credit Card,1,3.78,0,1,22.88,2.5
0,6/29/2023 17:32,6/29/2023 17:43,1,0.5,1,0,80,215,Cash,5,2.21,0,1,13.7,2.5
1,6/30/2023 21:26,6/30/2023 21:24,2,2.3,1,0,199,147,Credit Card,1,6.82,0,1,22.08,2.5
0,6/30/2023 16:09,6/30/2023 15:24,1,0.6,1,0,146,238,Credit Card,2.5,2.45,0,1,11.75,2.5
1,6/30/2023 9:36,6/30/2023 9:17,1,1.36,1,0,127,223,Credit Card,0,7.79,0,1,16.8,2.5
1,6/29/2023 11:58,6/29/2023 13:56,1,0.3,1,0,223,263,Cash,0,0.74,0,1,9.1,2.5
1,6/28/2023 21:45,6/28/2023 22:18,,2.55,,,236,208,Wallet,0,5.75,0,1,22.67,
1,6/30/2023 15:12,6/30/2023 14:58,1,1.12,1,0,102,52,Credit Card,0,4.59,0,1,15.12,2.5
0,6/28/2023 18:44,6/28/2023 19:08,1,1.7,1,0,258,105,Credit Card,5,8.15,0,1,20.6,2.5
1,6/30/2023 13:16,6/30/2023 15:14,,2.4,,,128,19,Wallet,0,3.62,0,1,18.89,
1,6/30/2023 10:48,6/30/2023 10:06,1,0.62,1,0,245,147,Cash,0,4.86,0,1,13.3,2.5
1,6/29/2023 7:30,6/29/2023 7:12,1,1.68,1,0,198,149,Credit Card,0,3.06,0,1,16.78,2.5
1,6/29/2023 17:26,6/29/2023 18:54,2,1.38,1,0,135,223,Credit Card,2.5,8.89,0,1,30.72,2.5
1,6/29/2023 15:53,6/29/2023 15:36,2,21.03,1,1.75,42,69,Credit Card,5,2.52,0,1,93.88,0
1,6/28/2023 22:16,6/28/2023 22:34,1,3.69,1,0,105,94,Credit Card,1,9.25,0,1,32.6,2.5
1,6/30/2023 22:36,6/30/2023 22:31,1,1.77,1,0,90,91,Credit Card,1,6.94,0,1,20.1,2.5
1,6/28/2023 19:23,6/28/2023 20:06,1,6.95,1,0,131,154,Credit Card,2.5,11.45,0,1,41.64,2.5
1,6/30/2023 20:09,6/30/2023 19:21,1,1.21,1,0,173,167,Credit Card,1,5.03,0,1,17.16,2.5
1,6/30/2023 19:01,6/30/2023 19:07,1,0.78,1,0,95,91,Cash,2.5,4.90,0,1,9.1,0
1,6/30/2023 1:25,6/30/2023 1:13,1,1.28,1,0,104,46,Credit Card,1,5.91,0,1,17.16,2.5
1,6/29/2023 20:15,6/29/2023 19:28,1,1.12,1,0,156,62,Credit Card,1,1.27,0,1,13.9,2.5
1,6/28/2023 20:58,6/28/2023 21:10,1,2.55,1,0,140,202,Credit Card,1,0.58,0,1,17.8,2.5
1,6/29/2023 1:38,6/29/2023 2:25,1,1.53,1,0,173,199,Credit Card,1,4.02,0,1,17,2.5
1,6/29/2023 9:17,6/29/2023 9:09,1,1.53,1,0,78,200,Credit Card,0,6.32,0,1,19.32,2.5
1,6/29/2023 7:28,6/29/2023 7:35,1,1.33,1,0,120,118,Credit Card,0,5.44,0,1,15.12,2.5
1,6/29/2023 20:07,6/29/2023 21:44,1,1.1,1,0,83,33,Credit Card,1,7.21,0,1,16.32,2.5
1,6/28/2023 16:58,6/28/2023 16:45,2,1,1,0,253,46,Credit Card,2.5,7.33,0,1,19.8,2.5
1,6/30/2023 18:21,6/30/2023 18:45,1,3.19,1,0,57,89,Credit Card,2.5,8.76,0,1,29.88,2.5
1,6/28/2023 23:06,6/28/2023 22:10,1,2.65,1,0,34,8,Credit Card,1,5.10,0,1,26.4,2.5
1,6/29/2023 8:35,6/29/2023 7:13,1,2.19,1,0,236,211,Credit Card,0,7.51,0,1,23.52,2.5
1,6/29/2023 3:23,6/29/2023 3:33,1,2.52,1,0,55,189,Credit Card,1,7.18,0,1,21.36,2.5
0,6/30/2023 17:09,6/30/2023 16:00,2,3,1,0,87,86,Credit Card,5,9.73,0,1,30.7,2.5
1,6/29/2023 14:12,6/29/2023 15:21,1,4.77,1,1.75,206,246,Credit Card,0,0.83,0,1,27.25,0
1,6/30/2023 1:33,6/30/2023 2:09,1,1.16,1,0,237,103,Credit Card,1,3.41,0,1,15.25,2.5
1,6/29/2023 11:44,6/29/2023 12:48,2,1.32,1,0,103,115,Credit Card,0,4.70,0,1,20.16,2.5
1,6/30/2023 11:36,6/30/2023 10:16,,7.49,,,181,117,Wallet,0,3.86,0,1,44,
1,6/30/2023 11:35,6/30/2023 12:09,1,2.04,1,0,7,177,Cash,0,0.68,0,1,17.5,2.5
0,6/29/2023 13:44,6/29/2023 13:59,1,2.4,1,0,92,77,Credit Card,2.5,5.38,0,1,28.56,2.5
1,6/28/2023 19:46,6/28/2023 19:44,1,2.32,1,0,72,162,Credit Card,2.5,4.23,0,1,23,2.5
1,6/30/2023 17:39,6/30/2023 19:23,2,8.52,1,0,33,187,Credit Card,2.5,6.44,0,1,58.6,2.5
1,6/29/2023 12:27,6/29/2023 11:24,1,2.19,1,0,7,251,Credit Card,0,7.31,0,1,24.36,2.5
1,6/29/2023 14:24,6/29/2023 14:01,1,4.36,1,0,6,36,Credit Card,0,9.82,0,1,33.6,2.5
1,6/30/2023 2:55,6/30/2023 2:58,1,1.48,1,0,84,252,Credit Card,1,6.20,0,1,17,2.5
1,6/30/2023 14:51,6/30/2023 14:30,1,1.26,1,0,101,10,Credit Card,0,2.90,0,1,14.28,2.5
1,6/29/2023 8:38,6/29/2023 8:23,1,1.01,1,0,204,150,Credit Card,0,1.88,0,1,10.4,0
1,6/28/2023 19:51,6/28/2023 19:39,2,5.46,1,0,157,259,Cash,2.5,3.92,0,1,32.6,2.5
1,6/30/2023 19:22,6/30/2023 19:36,1,1.91,1,0,20,90,Credit Card,2.5,9.14,0,1,24.84,2.5
1,6/30/2023 12:28,6/30/2023 12:26,4,1.62,1,0,244,219,Credit Card,0,6.44,0,1,22.68,2.5
1,6/30/2023 13:40,6/30/2023 15:07,1,3.36,1,0,150,30,Credit Card,0,7.45,0,1,32.76,2.5
1,6/30/2023 2:30,6/30/2023 2:47,1,2.41,1,0,68,113,Cash,1,2.80,0,1,16.4,2.5
1,6/29/2023 21:25,6/29/2023 21:50,1,1.12,1,0,23,69,Credit Card,1,3.15,0,1,17.16,2.5
0,6/28/2023 21:54,6/28/2023 20:34,4,2.3,1,0,150,229,Credit Card,3.5,3.81,0,1,19.68,2.5
1,6/28/2023 21:11,6/28/2023 22:22,1,18.06,1,1.75,171,102,Credit Card,1,13.70,0,1,84.45,0
1,6/29/2023 12:35,6/29/2023 13:50,1,10.68,1,1.75,194,3,Credit Card,5,16.69,6.55,1,76.09,2.5
0,6/30/2023 18:26,6/30/2023 18:24,1,1.1,1,0,171,189,Credit Card,5,3.70,0,1,17.25,2.5
1,6/30/2023 11:44,6/30/2023 12:17,1,0.44,1,0,131,86,Credit Card,0,5.43,0,1,10.08,2.5
0,6/30/2023 16:09,6/30/2023 15:51,2,0.6,1,0,225,64,Credit Card,5,5.06,0,1,15.35,2.5
1,6/30/2023 21:11,6/30/2023 23:05,1,3.87,1,0,37,47,Cash,-1,1.92,0,-1,-26.9,-2.5
1,6/28/2023 17:12,6/28/2023 17:02,1,1.45,1,0,185,166,Credit Card,2.5,6.60,0,1,20.64,2.5
1,6/29/2023 21:06,6/29/2023 20:29,1,2.6,1,0,177,203,Credit Card,1,7.54,0,1,27.24,2.5
0,6/29/2023 14:47,6/29/2023 14:43,1,1.3,1,0,226,45,Credit Card,2.5,6.72,0,1,19.25,2.5
1,6/28/2023 20:25,6/28/2023 19:40,2,0.02,3,0,257,122,Credit Card,1,3.91,0,1,25,0
0,6/28/2023 18:08,6/28/2023 18:18,1,17.8,2,1.75,4,79,Credit Card,9.25,17.93,6.55,1,104.75,2.5
0,6/28/2023 20:34,6/28/2023 19:30,0,1.8,1,0,226,89,Credit Card,5,5.98,0,1,24,2.5
1,6/30/2023 15:49,6/30/2023 16:44,1,2.74,1,0,76,50,Credit Card,2.5,7.32,0,1,28.2,2.5
1,6/29/2023 16:45,6/29/2023 15:31,1,0.65,1,0,35,72,Credit Card,0,4.87,0,1,9,0
0,6/29/2023 8:23,6/29/2023 9:33,1,1.2,1,0,143,244,Cash,2.5,2.57,0,1,11.9,2.5
1,6/30/2023 23:00,6/30/2023 23:53,3,4.67,1,0,62,230,Credit Card,1,9.49,0,1,38,2.5
1,6/28/2023 22:43,6/28/2023 22:44,1,6.82,1,0,166,168,Credit Card,1,9.73,0,1,42.36,2.5
1,6/30/2023 18:22,6/30/2023 18:31,1,2.02,1,0,121,237,Credit Card,2.5,6.13,0,1,23.16,2.5
1,6/30/2023 17:39,6/30/2023 17:47,1,0.35,1,0,34,110,Credit Card,2.5,6.39,0,1,17.3,2.5
1,6/30/2023 21:50,6/30/2023 23:27,1,2.89,1,0,142,254,Credit Card,1,8.77,0,1,33.12,2.5
1,6/29/2023 22:02,6/29/2023 21:04,2,2.08,1,0,249,146,Cash,1,2.36,0,1,16.4,2.5
0,6/28/2023 19:15,6/28/2023 19:47,3,1.1,1,0,215,200,Cash,5,2.39,0,1,13.7,2.5
1,6/29/2023 19:04,6/29/2023 19:29,1,2.65,1,0,127,152,Credit Card,2.5,3.04,0,1,25,2.5
1,6/29/2023 23:36,6/29/2023 22:46,1,0.68,1,0,77,202,Credit Card,1,7.85,0,1,14.38,2.5
1,6/29/2023 8:27,6/29/2023 7:29,3,3.54,1,0,210,48,Credit Card,0,9.98,0,1,30.24,2.5
1,6/30/2023 20:56,6/30/2023 21:32,1,4.39,1,0,203,252,Cash,1,3.37,0,1,26.9,2.5
0,6/28/2023 18:42,6/28/2023 19:27,1,2.3,1,0,53,67,Credit Card,5,8.14,0,1,28.2,2.5
1,6/29/2023 19:23,6/29/2023 18:51,1,0.71,1,0,35,213,Credit Card,2.5,5.18,0,1,18.96,2.5
1,6/28/2023 23:58,6/28/2023 22:58,2,2.73,1,0,177,179,Cash,1,3.80,0,1,18.5,2.5
1,6/30/2023 19:03,6/30/2023 18:36,2,0.85,1,0,37,59,Cash,2.5,3.78,0,1,15.8,2.5
1,6/29/2023 11:10,6/29/2023 12:49,2,1.8,1,0,241,58,Credit Card,0,6.38,0,1,22.68,2.5
0,6/29/2023 17:40,6/29/2023 18:02,1,4.7,1,0,183,67,Credit Card,5,7.55,0,1,39,2.5
1,6/30/2023 12:07,6/30/2023 11:47,1,1.65,1,0,235,67,Credit Card,0,7.17,0,1,16.8,2.5
1,6/28/2023 23:54,6/28/2023 23:51,2,20.33,2,1.75,235,183,Cash,0,0.73,6.55,1,82.3,2.5
1,6/29/2023 20:41,6/29/2023 19:22,1,3.5,1,0,64,85,Credit Card,2.5,9.78,0,1,35.76,2.5
1,6/30/2023 15:31,6/30/2023 16:20,2,1.48,1,0,6,134,Credit Card,0,4.10,0,1,21.2,2.5
0,6/30/2023 13:32,6/30/2023 13:38,3,2.6,1,0,154,7,Credit Card,2.5,4.84,0,1,21.4,2.5
1,6/29/2023 12:34,6/29/2023 11:22,1,0.36,1,0,141,179,UPI,0,4.89,0,-1,-7.7,-2.5
1,6/28/2023 18:28,6/28/2023 18:00,1,0.94,1,0,226,12,Credit Card,2.5,4.06,0,1,14,2.5
1,6/29/2023 14:09,6/29/2023 12:47,1,1.74,1,0,116,234,Credit Card,0,6.25,0,1,22.68,2.5
0,6/30/2023 1:29,6/30/2023 1:11,4,2.3,1,0,13,197,Cash,3.5,2.06,0,1,18.5,2.5
1,6/29/2023 8:06,6/29/2023 8:43,,3.5,,,44,88,Wallet,0,4.41,0,1,28.12,
0,6/29/2023 1:49,6/29/2023 2:15,0,20.9,2,1.75,92,188,Credit Card,4.25,18.98,6.55,1,98.75,2.5
1,6/29/2023 17:14,6/29/2023 15:36,1,0.81,1,0,256,170,Credit Card,0,3.84,0,1,14.7,2.5
1,6/28/2023 22:23,6/28/2023 22:48,1,5.94,1,0,113,85,Credit Card,1,11.41,0,1,45.72,2.5
1,6/30/2023 11:36,6/30/2023 11:42,1,1.83,1,0,127,97,Credit Card,0,3.70,0,1,21,2.5
0,6/28/2023 22:28,6/28/2023 22:37,0,2.2,1,0,255,95,Cash,3.5,4.25,0,1,21.3,2.5
1,6/28/2023 17:28,6/28/2023 17:26,1,0.78,1,0,69,229,Credit Card,2.5,4.17,0,1,16.44,2.5
1,6/29/2023 15:57,6/29/2023 16:02,1,1.64,1,0,63,193,Credit Card,0,4.76,0,1,27.26,2.5
0,6/29/2023 11:08,6/29/2023 12:19,1,2.7,1,0,115,36,Credit Card,2.5,3.46,0,1,21.6,2.5
1,6/29/2023 21:17,6/29/2023 23:06,1,4.23,1,0,204,127,Credit Card,1,9.30,0,1,40.62,2.5
1,6/29/2023 12:16,6/29/2023 12:58,2,2.37,1,0,190,60,Credit Card,0,8.19,0,1,27.72,2.5
1,6/30/2023 8:40,6/30/2023 7:59,1,0.71,1,0,7,188,Credit Card,0,2.72,0,1,13.44,2.5
1,6/29/2023 22:27,6/29/2023 21:57,1,0.84,1,0,53,161,Credit Card,1,5.71,0,1,12.65,2.5
1,6/29/2023 22:31,6/29/2023 23:17,1,3.73,1,0,224,244,Credit Card,1,3.52,0,1,31.7,2.5
0,6/29/2023 9:40,6/29/2023 9:18,1,9.6,99,0,252,56,Credit Card,0,4.33,0,1,38,0
1,6/30/2023 15:16,6/30/2023 16:04,2,1.59,1,0,90,115,Credit Card,0,4.59,0,1,19.32,2.5
1,6/29/2023 20:33,6/29/2023 21:12,1,1.96,1,0,178,176,Credit Card,1,4.26,0,1,18.84,2.5
1,6/30/2023 16:44,6/30/2023 16:16,2,9.21,1,1.75,227,74,Credit Card,7.5,11.53,6.55,1,74.6,2.5
1,6/30/2023 0:44,6/30/2023 0:07,1,1.81,1,0,97,48,Credit Card,1,6.89,0,1,18.59,2.5
1,6/30/2023 13:17,6/30/2023 11:57,1,0.85,1,0,204,9,Credit Card,0,2.43,0,1,13.44,2.5
1,6/30/2023 17:03,6/30/2023 16:56,1,2.4,1,0,45,54,Credit Card,2.5,8.33,0,1,26.52,2.5
1,6/29/2023 9:55,6/29/2023 9:54,2,0.47,1,0,170,101,Credit Card,0,3.69,0,1,12.2,2.5
1,6/30/2023 14:10,6/30/2023 14:10,1,1.52,1,0,13,191,Credit Card,0,7.91,0,1,17.64,2.5
0,6/30/2023 9:13,6/30/2023 8:54,1,1,1,0,96,190,Cash,2.5,4.33,0,1,12.6,2.5
0,6/28/2023 19:33,6/28/2023 20:47,5,6.9,1,1.75,210,123,Credit Card,2.75,9.08,0,1,40.25,0
1,6/30/2023 10:55,6/30/2023 10:33,1,1.09,1,0,118,153,Credit Card,0,2.76,0,1,14.28,2.5
0,6/29/2023 22:57,6/29/2023 23:20,1,4.2,1,0,126,238,Credit Card,3.5,6.51,0,1,28.9,2.5
1,6/29/2023 19:35,6/29/2023 18:03,5,0.95,1,0,167,144,Credit Card,2.5,7.27,0,1,18.12,2.5
1,6/30/2023 22:20,6/30/2023 21:33,1,2.55,1,0,228,33,Credit Card,1,6.38,0,1,26.4,2.5
1,6/28/2023 20:09,6/28/2023 20:10,1,1.22,1,0,160,45,Cash,2.5,0.11,0,1,16.5,2.5
1,6/30/2023 0:29,6/30/2023 1:25,3,18.8,2,0,79,212,Credit Card,0,18.17,6.55,1,93.66,0
1,6/29/2023 13:05,6/29/2023 14:13,1,1.47,1,0,89,86,Cash,0,0.06,0,1,18.2,2.5
1,6/30/2023 17:39,6/30/2023 17:55,1,0.77,1,0,247,5,Credit Card,2.5,2.10,0,1,16.6,2.5
1,6/30/2023 16:42,6/30/2023 17:23,6,1.22,1,0,55,261,Cash,2.5,0.79,0,1,17.2,2.5
1,6/30/2023 20:03,6/30/2023 20:06,1,0,1,0,147,1,UPI,-1,2.03,0,-1,-5.5,0
1,6/30/2023 21:22,6/30/2023 23:11,1,4.46,1,0,264,188,Credit Card,1,8.54,0,1,37.32,2.5
1,6/30/2023 22:32,6/30/2023 23:06,1,7.06,1,1.75,82,85,Cash,1,2.05,0,1,33.85,0
1,6/28/2023 22:47,6/28/2023 23:04,1,4.55,1,0,112,131,Credit Card,1,8.86,0,1,32.28,2.5
1,6/28/2023 16:46,6/28/2023 18:24,1,2.67,1,0,44,73,Credit Card,2.5,8.02,0,1,33.24,2.5
1,6/28/2023 21:49,6/28/2023 20:41,1,0.85,1,0,144,122,Credit Card,1,4.10,0,1,14.64,2.5
0,6/29/2023 13:11,6/29/2023 14:05,1,5.2,1,0,56,211,Credit Card,2.5,5.78,0,1,45.6,2.5
0,6/28/2023 21:55,6/28/2023 23:13,1,7.1,1,0,179,236,Cash,3.5,1.16,0,1,34.6,2.5
0,6/30/2023 7:57,6/30/2023 8:57,1,17.8,99,0,197,16,Credit Card,0,0.96,13.1,1,72.1,0
1,6/28/2023 20:49,6/28/2023 19:54,1,6.79,1,0,121,113,Credit Card,1,7.55,0,1,43.8,2.5
1,6/30/2023 18:22,6/30/2023 18:05,1,1.23,1,0,181,220,Credit Card,2.5,5.62,0,1,18.96,2.5
1,6/30/2023 16:01,6/30/2023 16:04,1,8.08,1,1.75,201,28,Credit Card,7.5,10.35,6.55,1,61.18,0
1,6/29/2023 17:45,6/29/2023 18:29,1,0.81,1,0,192,183,Credit Card,2.5,6.21,0,1,16.44,2.5
1,6/30/2023 11:05,6/30/2023 10:47,1,11.16,1,0,237,202,Credit Card,5,15.56,6.55,1,74.34,2.5
1,6/28/2023 19:39,6/28/2023 20:15,1,3.35,1,0,148,122,Credit Card,2.5,3.03,0,1,27.1,2.5
0,6/29/2023 15:24,6/29/2023 15:07,3,7.3,1,0,192,238,Cash,2.5,3.06,0,1,35,2.5
1,6/29/2023 17:19,6/29/2023 19:02,1,6.06,1,0,80,179,Cash,2.5,4.60,0,1,45.9,2.5
1,6/30/2023 16:14,6/30/2023 15:28,1,1.16,1,0,206,202,Credit Card,2.5,3.32,0,1,18.12,2.5
1,6/28/2023 19:42,6/28/2023 18:59,1,1.26,1,0,128,202,Credit Card,2.5,1.89,0,1,15.9,2.5
1,6/30/2023 19:23,6/30/2023 18:49,2,0.63,1,0,33,14,Cash,2.5,1.95,0,1,12.3,2.5
1,6/29/2023 11:04,6/29/2023 12:35,1,0.6,1,0,260,136,Credit Card,0,5.41,0,1,13.44,2.5
0,6/29/2023 7:39,6/29/2023 9:09,1,0.9,1,0,185,41,Credit Card,2.5,5.72,0,1,12.2,2.5
1,6/29/2023 20:30,6/29/2023 20:57,1,1.03,1,0,125,72,Credit Card,2.5,4.24,0,1,21.48,2.5
1,6/28/2023 16:31,6/28/2023 18:30,3,12.77,1,1.75,207,138,Cash,7.5,4.00,0,1,62.05,0
0,6/30/2023 11:20,6/30/2023 11:48,1,0.6,1,0,170,221,Cash,2.5,2.28,0,1,18.2,2.5
1,6/29/2023 12:58,6/29/2023 13:35,1,2.11,1,0,79,82,Credit Card,0,8.19,0,1,20.16,2.5
1,6/29/2023 14:37,6/29/2023 14:15,1,1.38,1,0,218,264,Credit Card,0,3.63,0,1,14.28,2.5
1,6/30/2023 21:19,6/30/2023 22:52,1,0.01,1,0,66,58,Cash,-1,4.79,0,-1,-8,-2.5
1,6/29/2023 12:48,6/29/2023 14:07,1,2.24,1,0,114,178,Credit Card,0,4.51,0,1,22.4,2.5
1,6/28/2023 18:39,6/28/2023 20:35,1,1.06,1,0,254,242,Credit Card,2.5,5.87,0,1,13.44,0
1,6/30/2023 22:43,6/30/2023 23:42,1,0.32,1,0,59,168,Credit Card,1,3.95,0,1,13.8,2.5
0,6/29/2023 9:55,6/29/2023 10:15,1,12.4,99,0,36,104,Credit Card,0,2.83,2.45,1,45.45,0
1,6/30/2023 9:01,6/30/2023 9:19,1,3.31,1,0,42,148,Credit Card,0,8.44,0,1,27.24,0
0,6/30/2023 15:45,6/30/2023 14:56,1,1.8,1,0,228,29,Credit Card,2.5,9.12,0,1,21,2.5
1,6/29/2023 15:23,6/29/2023 15:35,3,2.32,1,0,242,56,Credit Card,0,9.13,0,1,29.12,2.5
1,6/30/2023 15:47,6/30/2023 16:06,1,1.22,1,0,163,106,Credit Card,0,7.38,0,1,15.96,2.5
0,6/29/2023 11:37,6/29/2023 12:45,1,9.1,1,0,226,264,Credit Card,7.5,3.19,6.55,1,52.85,2.5
1,6/28/2023 21:02,6/28/2023 21:00,1,0.15,2,0,102,49,UPI,0,0.04,0,1,74,2.5
1,6/30/2023 14:52,6/30/2023 14:03,1,0.64,1,0,209,123,Credit Card,0,3.53,0,1,13.44,2.5
1,6/30/2023 9:06,6/30/2023 9:39,1,0.66,1,0,98,179,Credit Card,0,4.34,0,1,16.8,2.5
0,6/30/2023 20:46,6/30/2023 22:24,1,2.1,1,0,221,257,Credit Card,3.5,8.88,0,1,21.3,2.5
0,6/29/2023 20:33,6/29/2023 20:03,1,26.8,1,1.75,132,138,Credit Card,4.25,2.63,0,1,109.85,0
0,6/30/2023 15:29,6/30/2023 17:28,1,1.7,1,0,98,180,Credit Card,5,3.17,0,1,21.3,2.5
1,6/28/2023 19:54,6/28/2023 20:32,1,2.28,1,0,258,206,Credit Card,2.5,7.00,0,1,27.36,2.5
1,6/28/2023 21:18,6/28/2023 22:46,1,18.48,2,1.75,6,42,Credit Card,0,20.64,6.55,1,98.41,2.5
1,6/30/2023 21:44,6/30/2023 22:04,1,0.87,1,0,186,70,Credit Card,1,4.90,0,1,15.48,2.5
1,6/30/2023 12:36,6/30/2023 12:03,1,1.83,1,0,186,215,Credit Card,0,4.91,0,1,21.84,2.5
1,6/28/2023 15:43,6/28/2023 15:55,1,1.08,1,0,98,211,Credit Card,0,6.69,0,1,15.12,2.5
1,6/28/2023 20:40,6/28/2023 22:26,2,2.36,1,0,64,245,Credit Card,1,4.05,0,1,23.88,2.5
1,6/28/2023 18:26,6/28/2023 18:36,1,1.48,1,0,156,150,Credit Card,2.5,3.83,0,1,18.5,2.5
1,6/29/2023 10:30,6/29/2023 12:42,2,8.37,1,1.75,124,43,Cash,5,1.51,6.55,1,59.5,2.5
1,6/30/2023 14:34,6/30/2023 15:01,1,0.87,1,0,227,21,Credit Card,0,7.34,0,1,15.12,2.5
1,6/29/2023 7:26,6/29/2023 8:13,1,1.14,1,0,138,124,Credit Card,0,3.58,0,1,12.9,2.5
0,6/29/2023 20:42,6/29/2023 19:46,3,1.1,1,0,144,74,Credit Card,3.5,7.12,0,1,18,2.5
1,6/30/2023 15:54,6/30/2023 16:51,2,5.97,1,0,79,108,Credit Card,0,6.66,0,1,36.96,2.5
0,6/29/2023 19:24,6/29/2023 20:03,1,0.3,1,0,52,5,Credit Card,5,2.46,0,1,12.2,2.5
1,6/29/2023 9:00,6/29/2023 8:14,1,1.28,1,0,5,40,Credit Card,0,4.57,0,1,19.32,2.5
1,6/29/2023 10:20,6/29/2023 10:28,1,0,1,0,219,97,Credit Card,0,4.60,0,1,4.5,0
1,6/30/2023 22:56,6/30/2023 22:55,2,3.73,1,0,74,226,Credit Card,1,8.04,0,1,31.44,2.5
1,6/30/2023 11:04,6/30/2023 11:54,1,1.35,1,0,205,51,Credit Card,0,7.85,0,1,18.48,2.5
0,6/29/2023 13:00,6/29/2023 14:52,3,2.5,1,0,158,183,Credit Card,2.5,2.89,0,1,20.9,2.5
1,6/28/2023 19:04,6/28/2023 19:03,1,2.3,1,0,14,221,Credit Card,2.5,8.51,0,1,25.68,2.5
0,6/28/2023 16:39,6/28/2023 17:56,1,0.9,1,0,162,129,Credit Card,5,6.08,0,1,18.95,2.5
1,6/29/2023 18:46,6/29/2023 17:37,1,13.42,4,1.75,218,84,Credit Card,2.5,4.81,0,1,92.05,0
1,6/29/2023 8:55,6/29/2023 9:56,6,3.1,1,0,40,112,Credit Card,5,3.02,0,1,23.4,0
0,6/30/2023 16:46,6/30/2023 18:00,1,0.8,1,0,16,202,Credit Card,5,3.53,0,1,15.6,2.5
1,6/29/2023 14:52,6/29/2023 14:50,1,3.01,1,0,175,192,Credit Card,0,8.48,0,1,35.28,2.5
1,6/29/2023 11:51,6/29/2023 12:20,1,2.7,1,0,107,4,Credit Card,0,5.84,0,1,32.76,2.5
0,6/28/2023 19:10,6/28/2023 18:46,1,2.6,1,0,45,220,Credit Card,5,3.54,0,1,25.08,2.5
